order_fact_key,order_id,customer_id,product_id,region_id,ship_mode_id,order_date,ship_date,discount,unit_price,discount_amount,discount_price,shipping_cost,quantity,total_price,is_return
1101,87706,424,734,1046,3,2012-08-24,2012-08-31,0.08,155.99,12.48,143.51,8.99,24,3444.24,False
1102,88485,426,156,305,3,2013-03-23,2013-03-25,0.06,15.68,0.94,14.74,3.73,5,73.7,False
1103,88481,427,683,309,3,2011-06-06,2011-06-08,0.07,8.12,0.57,7.55,2.83,2,15.1,False
1104,88481,427,1065,309,3,2011-06-06,2011-06-07,0.01,23.99,0.24,23.75,6.3,11,261.25,False
1105,88482,427,971,309,3,2011-08-09,2011-08-11,0.07,10.31,0.72,9.59,1.79,5,47.95,False
1106,88483,427,911,309,2,2012-06-30,2012-07-01,0.04,138.14,5.53,132.61,35.0,9,1193.49,False
1107,88483,427,1015,309,3,2012-06-30,2012-07-01,0.1,125.99,12.6,113.39,8.08,14,1587.46,False
1108,88484,427,1258,309,3,2013-01-25,2013-01-27,0.03,7.84,0.24,7.6,4.71,8,60.8,False
1109,88479,428,752,1592,3,2010-07-15,2010-07-16,0.02,15.28,0.31,14.97,1.99,15,224.55,False
1110,88479,428,73,1592,3,2010-07-15,2010-07-16,0.0,85.99,0.0,85.99,3.3,1,85.99,False
1111,88480,428,738,1592,3,2010-09-03,2010-09-05,0.05,10.98,0.55,10.43,4.8,22,229.46,False
1112,88486,428,1180,1592,3,2013-11-15,2013-11-15,0.09,19.98,1.8,18.18,5.97,33,599.94,False
1113,90697,430,225,1518,3,2011-11-05,2011-11-06,0.0,6.81,0.0,6.81,5.48,26,177.06,False
1114,90698,430,620,1518,3,2012-09-03,2012-09-04,0.03,76.72,2.3,74.42,19.95,24,1786.08,False
1115,90698,430,990,1518,3,2012-09-03,2012-09-05,0.1,1.88,0.19,1.69,1.49,14,23.66,False
1116,90702,430,819,1518,1,2013-05-05,2013-05-05,0.02,90.98,1.82,89.16,30.0,16,1426.56,False
1117,88084,445,793,306,3,2010-06-23,2010-06-24,0.09,2.78,0.25,2.53,0.97,11,27.83,False
1118,88086,445,640,306,3,2011-12-12,2011-12-14,0.06,5.78,0.35,5.43,7.64,19,103.17,False
1119,88087,445,218,306,3,2013-04-11,2013-04-13,0.1,20.98,2.1,18.88,1.49,12,226.56,False
1120,90703,430,750,1518,3,2013-06-01,2013-06-08,0.09,12.97,1.17,11.8,1.49,16,188.8,False
1121,90703,430,506,1518,2,2013-06-01,2013-06-06,0.06,2.12,0.13,1.99,1.99,9,17.91,False
1122,90700,431,1027,1519,3,2012-11-21,2012-11-22,0.1,30.56,3.06,27.5,2.99,5,137.5,False
1123,90700,431,699,1519,3,2012-11-21,2012-11-22,0.0,73.98,0.0,73.98,12.14,13,961.74,False
1124,90701,431,20,1519,3,2012-12-03,2012-12-10,0.03,65.99,1.98,64.01,5.92,17,1088.17,False
1125,90699,432,379,483,3,2012-09-23,2012-09-25,0.07,4.26,0.3,3.96,1.2,23,91.08,False
1126,90704,433,297,488,1,2013-07-19,2013-07-22,0.04,212.6,8.5,204.1,52.2,18,3673.8,False
1127,90696,434,47,539,3,2011-06-10,2011-06-12,0.04,65.99,2.64,63.35,2.5,17,1076.95,False
1128,90699,435,920,545,3,2012-09-23,2012-09-28,0.09,2.88,0.26,2.62,1.01,8,20.96,False
1129,90704,436,1074,547,3,2013-07-19,2013-07-20,0.05,70.97,3.55,67.42,3.5,12,809.04,False
1130,90695,437,1015,659,3,2010-06-22,2010-06-27,0.05,125.99,6.3,119.69,8.08,9,1077.21,False
1131,90705,438,370,687,3,2013-12-09,2013-12-16,0.01,41.32,0.41,40.91,8.66,24,981.84,False
1132,90705,439,660,745,3,2013-12-09,2013-12-13,0.08,20.89,1.67,19.22,1.99,15,288.3,False
1133,90705,440,186,796,3,2013-12-09,2013-12-18,0.05,2.89,0.14,2.75,0.5,20,55.0,False
1134,90696,441,1215,832,3,2011-06-10,2011-06-12,0.1,5.28,0.53,4.75,5.57,12,57.0,False
1135,88088,443,174,80,3,2013-04-25,2013-04-26,0.03,3.08,0.09,2.99,0.99,3,8.97,False
1136,88089,443,356,80,3,2013-06-06,2013-06-08,0.0,12.58,0.0,12.58,5.16,12,150.96,False
1137,88090,443,1258,80,3,2013-10-08,2013-10-10,0.06,7.84,0.47,7.37,4.71,3,22.11,False
1138,88085,444,745,81,3,2010-11-25,2010-11-28,0.0,7.59,0.0,7.59,4.0,43,326.37,False
1139,88083,445,9,306,3,2010-04-11,2010-04-13,0.03,48.04,1.44,46.6,19.99,2,93.2,False
1140,88084,445,839,306,1,2010-06-23,2010-06-24,0.09,200.98,18.09,182.89,55.96,9,1646.01,False
1141,88091,444,855,81,3,2013-11-25,2013-11-25,0.09,5.98,0.54,5.44,4.69,28,152.32,False
1142,88092,445,867,306,2,2013-12-12,2013-12-13,0.1,12.21,1.22,10.99,4.81,23,252.77,False
1143,90449,447,815,262,1,2010-06-25,2010-06-28,0.04,130.98,5.24,125.74,30.0,1,125.74,False
1144,90449,447,14,262,3,2010-06-25,2010-06-25,0.05,200.99,10.05,190.94,4.2,11,2100.34,False
1145,90450,448,1002,263,3,2012-02-13,2012-02-14,0.02,5.68,0.11,5.57,1.39,2,11.14,False
1146,90450,448,289,263,1,2012-02-13,2012-02-13,0.0,348.21,0.0,348.21,84.84,2,696.42,False
1147,90451,448,764,263,3,2012-08-19,2012-08-21,0.08,83.1,6.65,76.45,6.13,2,152.9,False
1148,90451,448,1256,263,3,2012-08-19,2012-08-19,0.06,19.98,1.2,18.78,5.77,17,319.26,False
1149,90452,448,1,263,3,2013-05-03,2013-05-04,0.01,8.74,0.09,8.65,1.39,14,121.1,False
1150,86020,450,381,1458,3,2011-12-27,2011-12-29,0.03,36.55,1.1,35.45,13.89,16,567.2,False
1151,86022,450,668,1458,3,2012-08-20,2012-08-22,0.09,65.99,5.94,60.05,19.99,11,660.55,False
1152,86010,451,12,1459,3,2010-04-10,2010-04-11,0.03,15.99,0.48,15.51,11.28,2,31.02,False
1153,86012,451,1104,1459,3,2010-05-27,2010-05-28,0.04,37.7,1.51,36.19,2.99,12,434.28,False
1154,86013,451,518,1459,3,2010-07-05,2010-07-10,0.01,8.88,0.09,8.79,6.28,2,17.58,False
1155,86013,451,196,1459,3,2010-07-05,2010-07-14,0.06,2.88,0.17,2.71,0.99,8,21.68,False
1156,86016,451,237,1459,3,2011-07-04,2011-07-11,0.09,19.98,1.8,18.18,4.0,2,36.36,False
1157,86018,451,748,1459,3,2011-10-08,2011-10-09,0.0,16.48,0.0,16.48,1.99,14,230.72,False
1158,86032,457,541,621,3,2013-11-01,2013-11-05,0.09,6.64,0.6,6.04,4.95,16,96.64,False
1159,86025,458,1193,711,3,2013-05-14,2013-05-16,0.0,4.98,0.0,4.98,5.49,3,14.94,False
1160,86015,459,761,736,3,2011-06-04,2011-06-11,0.03,10.97,0.33,10.64,6.5,7,74.48,False
1161,91064,486,1001,1439,3,2011-09-20,2011-09-22,0.01,11.97,0.12,11.85,5.81,10,118.5,False
1162,86026,451,114,1459,3,2013-05-21,2013-05-22,0.09,3.74,0.34,3.4,4.69,7,23.8,False
1163,86012,452,85,1470,3,2010-05-27,2010-05-28,0.01,55.99,0.56,55.43,5.0,1,55.43,False
1164,86017,452,287,1470,1,2011-09-20,2011-09-24,0.01,146.05,1.46,144.59,80.2,19,2747.21,False
1165,86024,452,439,1470,3,2012-10-03,2012-10-05,0.04,8.45,0.34,8.11,7.77,25,202.75,False
1166,86024,452,22,1470,3,2012-10-03,2012-10-05,0.04,115.99,4.64,111.35,4.23,8,890.8,False
1167,86011,453,948,1471,3,2010-05-08,2010-05-10,0.03,29.34,0.88,28.46,7.87,1,28.46,False
1168,86019,453,1091,1471,2,2011-12-16,2011-12-18,0.07,125.99,8.82,117.17,2.5,4,468.68,False
1169,86023,453,753,1471,3,2012-09-24,2012-09-28,0.06,31.78,1.91,29.87,1.99,20,597.4,False
1170,86023,453,1222,1471,3,2012-09-24,2012-09-26,0.06,4.98,0.3,4.68,5.02,1,4.68,False
1171,86023,453,253,1471,3,2012-09-24,2012-09-28,0.06,16.99,1.02,15.97,8.99,17,271.49,False
1172,86023,453,597,1471,3,2012-09-24,2012-10-03,0.0,209.37,0.0,209.37,69.0,9,1884.33,False
1173,86029,453,64,1471,3,2013-07-07,2013-07-07,0.07,115.99,8.12,107.87,5.92,15,1618.05,False
1174,86033,453,789,1471,2,2013-12-27,2013-12-28,0.02,1.76,0.04,1.72,0.7,11,18.92,False
1175,86021,454,672,1472,2,2012-05-31,2012-06-02,0.01,15.98,0.16,15.82,8.99,10,158.2,False
1176,86021,454,1138,1472,3,2012-05-31,2012-06-02,0.08,12.28,0.98,11.3,6.47,18,203.4,False
1177,86021,454,1153,1472,2,2012-05-31,2012-06-02,0.1,30.98,3.1,27.88,5.09,5,139.4,False
1178,86028,454,269,1472,3,2013-06-12,2013-06-14,0.09,46.89,4.22,42.67,5.1,14,597.38,False
1179,86028,454,541,1472,3,2013-06-12,2013-06-13,0.05,6.64,0.33,6.31,4.95,19,119.89,False
1180,86030,454,356,1472,3,2013-08-12,2013-08-12,0.0,12.58,0.0,12.58,5.16,25,314.5,False
1181,86031,454,632,1472,3,2013-08-15,2013-08-16,0.08,178.47,14.28,164.19,19.99,15,2462.85,False
1182,86032,455,991,513,3,2013-11-01,2013-11-06,0.05,2.98,0.15,2.83,1.58,41,116.03,False
1183,86027,456,114,551,3,2013-06-10,2013-06-11,0.06,3.74,0.22,3.52,4.69,1,3.52,False
1184,86014,460,1052,789,3,2010-11-23,2010-11-30,0.07,16.91,1.18,15.73,6.25,31,487.63,False
1185,86032,461,1028,794,3,2013-11-01,2013-11-05,0.04,110.99,4.44,106.55,2.5,20,2131.0,False
1186,88061,463,396,1538,3,2010-07-14,2010-07-16,0.07,165.2,11.56,153.64,19.99,7,1075.48,False
1187,88062,463,583,1538,1,2011-03-31,2011-04-02,0.05,115.99,5.8,110.19,56.14,6,661.14,False
1188,88065,463,1069,1538,3,2012-03-01,2012-03-04,0.05,8.01,0.4,7.61,2.87,7,53.27,False
1189,88066,463,732,1538,3,2012-10-11,2012-10-15,0.09,209.84,18.89,190.95,21.21,24,4582.8,False
1190,88068,463,249,1538,3,2013-05-07,2013-05-09,0.06,27.48,1.65,25.83,4.0,1,25.83,False
1191,88070,463,326,1538,3,2013-12-28,2013-12-30,0.02,67.28,1.35,65.93,19.99,15,988.95,False
1192,88063,464,742,1539,3,2011-10-18,2011-10-20,0.06,5.08,0.3,4.78,2.03,14,66.92,False
1193,88067,464,428,1539,3,2012-12-17,2012-12-19,0.08,39.98,3.2,36.78,9.2,17,625.26,False
1194,88067,464,781,1539,3,2012-12-17,2012-12-19,0.02,5.84,0.12,5.72,1.2,14,80.08,False
1195,88069,464,852,1539,3,2013-10-18,2013-10-20,0.06,11.58,0.69,10.89,5.72,19,206.91,False
1196,88064,465,1141,1540,3,2011-12-13,2011-12-14,0.02,48.04,0.96,47.08,7.23,13,612.04,False
1197,88069,465,450,1540,3,2013-10-18,2013-10-23,0.08,4.06,0.32,3.74,6.89,9,33.66,False
1198,88060,466,848,596,1,2010-01-11,2010-01-11,0.08,297.64,23.81,273.83,14.7,5,1369.15,False
1199,88060,467,1063,598,3,2010-01-11,2010-01-12,0.02,12.99,0.26,12.73,14.37,11,140.03,False
1200,88060,468,591,643,3,2010-01-11,2010-01-12,0.06,14.42,0.87,13.55,6.75,5,67.75,False
1201,88060,470,1136,827,3,2010-01-11,2010-01-11,0.03,11.34,0.34,11.0,5.01,5,55.0,False
1202,3138,471,772,1194,2,2010-02-08,2010-02-08,0.07,179.99,12.6,167.39,19.99,4,669.56,False
1203,40165,471,108,1194,3,2012-03-02,2012-03-05,0.07,8.62,0.6,8.02,4.5,56,449.12,False
1204,88060,469,422,771,2,2010-01-11,2010-01-13,0.05,4.14,0.21,3.93,6.6,7,27.51,False
1205,13634,471,661,1194,3,2012-04-18,2012-04-18,0.05,39.98,2.0,37.98,7.12,52,1974.96,False
1206,13634,471,983,1194,3,2012-04-18,2012-04-19,0.04,5.58,0.22,5.36,5.3,30,160.8,False
1207,13730,471,259,1194,1,2012-05-09,2012-05-11,0.07,146.34,10.24,136.1,43.75,41,5580.1,False
1208,18341,471,1197,1194,3,2013-07-18,2013-07-18,0.0,5.78,0.0,5.78,7.96,55,317.9,False
1209,88023,472,772,580,2,2010-02-08,2010-02-08,0.07,179.99,12.6,167.39,19.99,1,167.39,False
1210,88024,472,1197,580,3,2011-07-18,2011-07-18,0.0,5.78,0.0,5.78,7.96,12,69.36,False
1211,88025,472,108,580,3,2012-03-02,2012-03-05,0.07,8.62,0.6,8.02,4.5,14,112.28,False
1212,88026,472,661,580,3,2012-04-18,2012-04-18,0.05,39.98,2.0,37.98,7.12,13,493.74,False
1213,88026,472,983,580,3,2012-04-18,2012-04-19,0.04,5.58,0.22,5.36,5.3,8,42.88,False
1214,88027,472,259,580,1,2012-05-09,2012-05-11,0.07,146.34,10.24,136.1,43.75,10,1361.0,False
1215,91281,474,236,545,3,2011-05-30,2011-06-02,0.01,1.7,0.02,1.68,1.99,5,8.4,False
1216,91282,475,778,547,3,2012-02-14,2012-02-15,0.05,11.55,0.58,10.97,2.36,10,109.7,False
1217,91283,476,144,675,3,2012-11-26,2012-11-28,0.09,3.41,0.31,3.1,0.7,14,43.4,False
1218,91284,476,704,675,1,2013-11-08,2013-11-15,0.01,70.89,0.71,70.18,89.3,26,1824.68,False
1219,87743,477,183,1266,3,2011-11-18,2011-11-19,0.04,2.61,0.1,2.51,0.5,10,25.1,False
1220,87743,477,783,1266,3,2011-11-18,2011-11-19,0.01,5.98,0.06,5.92,0.96,28,165.76,False
1221,87744,477,246,1266,3,2011-11-24,2011-11-26,0.0,30.98,0.0,30.98,6.5,21,650.58,False
1222,90358,483,867,65,3,2013-05-21,2013-05-22,0.07,12.21,0.85,11.36,4.81,10,113.6,False
1223,91062,485,179,1438,3,2010-03-18,2010-03-20,0.05,2.88,0.14,2.74,0.5,3,8.22,False
1224,91066,485,718,1438,1,2013-04-28,2013-04-29,0.04,90.97,3.64,87.33,28.0,9,785.97,False
1225,91069,485,839,1438,1,2013-10-30,2013-11-03,0.05,200.98,10.05,190.93,55.96,20,3818.6,False
1226,7079,478,596,886,1,2011-02-08,2011-02-09,0.01,280.98,2.81,278.17,57.0,44,12239.48,True
1227,7079,478,452,886,3,2011-02-08,2011-02-10,0.03,6.48,0.19,6.29,5.94,18,113.22,True
1228,43271,478,6,886,3,2011-03-03,2011-03-04,0.03,2.6,0.08,2.52,2.4,2,5.04,False
1229,49831,478,421,886,3,2011-08-23,2011-08-25,0.01,15.14,0.15,14.99,4.53,32,479.68,False
1230,53248,478,289,886,1,2011-10-29,2011-10-30,0.06,348.21,20.89,327.32,40.19,13,4255.16,False
1231,2563,478,183,886,3,2011-11-18,2011-11-19,0.04,2.61,0.1,2.51,0.5,41,102.91,False
1232,2563,478,783,886,3,2011-11-18,2011-11-19,0.01,5.98,0.06,5.92,0.96,112,663.04,False
1233,2759,478,246,886,3,2011-11-24,2011-11-26,0.0,30.98,0.0,30.98,6.5,85,2633.3,False
1234,53411,478,249,886,3,2012-11-29,2012-11-30,0.08,27.48,2.2,25.28,4.0,85,2148.8,False
1235,14784,478,604,886,1,2013-03-14,2013-03-15,0.04,44.43,1.78,42.65,46.59,43,1833.95,False
1236,87739,479,596,911,1,2011-02-08,2011-02-09,0.01,280.98,2.81,278.17,57.0,11,3059.87,False
1237,87739,479,452,911,3,2011-02-08,2011-02-10,0.03,6.48,0.19,6.29,5.94,5,31.45,False
1238,87740,479,6,911,3,2011-03-03,2011-03-04,0.03,2.6,0.08,2.52,2.4,1,2.52,False
1239,87741,479,421,911,3,2011-08-23,2011-08-25,0.01,15.14,0.15,14.99,4.53,8,119.92,False
1240,87746,479,604,911,1,2013-03-14,2013-03-15,0.04,44.43,1.78,42.65,46.59,11,469.15,False
1241,87742,480,289,912,1,2011-10-29,2011-10-30,0.06,348.21,20.89,327.32,40.19,3,981.96,False
1242,87745,480,249,912,3,2012-11-29,2012-11-30,0.08,27.48,2.2,25.28,4.0,21,530.88,False
1243,90356,482,259,64,1,2012-07-04,2012-07-05,0.0,146.34,0.0,146.34,43.75,2,292.68,False
1244,90353,483,981,65,3,2010-07-27,2010-07-28,0.03,11.97,0.36,11.61,4.98,6,69.66,False
1245,90354,483,313,65,3,2010-10-23,2010-10-25,0.07,699.99,49.0,650.99,24.49,9,5858.91,False
1246,90355,483,426,65,3,2011-05-20,2011-05-22,0.04,2.23,0.09,2.14,4.57,7,14.98,False
1247,90357,482,304,64,3,2012-12-24,2012-12-28,0.04,120.97,4.84,116.13,7.11,13,1509.69,False
1248,90354,483,320,65,3,2010-10-23,2010-10-24,0.06,3.36,0.2,3.16,6.27,2,6.32,False
1249,90355,483,497,65,3,2011-05-20,2011-05-22,0.08,8.04,0.64,7.4,8.94,13,96.2,False
1250,91065,486,20,1439,2,2011-12-06,2011-12-08,0.04,65.99,2.64,63.35,5.92,12,760.2,False
1251,91067,486,273,1439,3,2013-09-02,2013-09-09,0.03,39.98,1.2,38.78,9.83,26,1008.28,False
1252,91067,486,645,1439,3,2013-09-02,2013-09-06,0.03,125.99,3.78,122.21,2.5,16,1955.36,False
1253,91068,486,396,1439,2,2013-10-11,2013-10-13,0.02,165.2,3.3,161.9,19.99,24,3885.6,False
1254,91063,487,320,547,2,2010-05-18,2010-05-19,0.1,3.36,0.34,3.02,6.27,5,15.1,False
1255,91063,488,1177,548,3,2010-05-18,2010-05-20,0.07,12.28,0.86,11.42,4.86,2,22.84,False
1256,91063,489,77,679,3,2010-05-18,2010-05-18,0.09,20.99,1.89,19.1,0.99,14,267.4,False
1257,91069,490,597,790,3,2013-10-30,2013-11-04,0.0,209.37,0.0,209.37,69.0,8,1674.96,False
1258,8353,491,801,883,3,2010-05-15,2010-05-17,0.08,2.94,0.24,2.7,0.96,23,62.1,True
1259,10464,491,1150,883,3,2010-08-10,2010-08-11,0.01,4.98,0.05,4.93,6.07,41,202.13,False
1260,6562,491,828,883,1,2010-12-20,2010-12-22,0.02,1360.14,27.2,1332.94,14.7,22,29324.68,False
1261,42852,491,966,883,3,2010-12-20,2010-12-22,0.02,9.06,0.18,8.88,9.86,24,213.12,False
1262,50209,491,394,883,2,2011-09-10,2011-09-12,0.03,55.48,1.66,53.82,6.79,62,3336.84,False
1263,50209,491,687,883,3,2011-09-10,2011-09-11,0.0,20.89,0.0,20.89,11.52,4,83.56,False
1264,8353,491,675,883,3,2013-05-15,2013-05-17,0.06,8.32,0.5,7.82,2.38,44,344.08,True
1265,5441,491,1238,883,3,2013-07-20,2013-07-22,0.02,6.48,0.13,6.35,6.6,48,304.8,False
1266,5441,491,143,883,3,2013-07-20,2013-07-21,0.04,17.15,0.69,16.46,4.96,22,362.12,False
1267,86561,572,590,67,3,2013-06-08,2013-06-09,0.0,21.78,0.0,21.78,5.94,12,261.36,False
1268,42982,491,368,883,2,2013-07-27,2013-08-05,0.02,105.34,2.11,103.23,24.49,17,1754.91,False
1269,42982,491,1081,883,3,2013-07-27,2013-08-01,0.08,39.89,3.19,36.7,3.04,59,2165.3,False
1270,88909,492,394,1375,2,2011-09-10,2011-09-12,0.03,55.48,1.66,53.82,6.79,15,807.3,False
1271,88910,492,368,1375,2,2013-07-27,2013-08-05,0.02,105.34,2.11,103.23,24.49,4,412.92,False
1272,88911,492,687,1375,3,2013-09-10,2013-09-11,0.0,20.89,0.0,20.89,11.52,1,20.89,False
1273,88906,493,1238,1690,3,2010-07-20,2010-07-22,0.02,6.48,0.13,6.35,6.6,10,63.5,False
1274,88906,493,143,1690,3,2010-07-20,2010-07-21,0.04,17.15,0.69,16.46,4.96,5,82.3,False
1275,88905,494,675,1694,3,2010-05-15,2010-05-17,0.06,8.32,0.5,7.82,2.38,12,93.84,False
1276,88905,494,801,1694,3,2010-05-15,2010-05-17,0.08,2.94,0.24,2.7,0.96,6,16.2,False
1277,88907,494,1150,1694,3,2010-08-10,2010-08-11,0.01,4.98,0.05,4.93,6.07,10,49.3,False
1278,88908,494,828,1694,1,2010-12-20,2010-12-22,0.02,1360.14,27.2,1332.94,14.7,6,7997.64,False
1279,88908,494,966,1694,3,2010-12-20,2010-12-22,0.02,9.06,0.18,8.88,9.86,6,53.28,False
1280,88910,494,1081,1694,3,2013-07-27,2013-08-01,0.08,39.89,3.19,36.7,3.04,15,550.5,False
1281,90707,496,283,1344,3,2011-02-11,2011-02-12,0.1,28.15,2.82,25.34,6.17,4,101.36,False
1282,90709,496,806,1344,1,2013-04-08,2013-04-10,0.08,60.98,4.88,56.1,30.0,8,448.8,False
1283,90706,497,134,1345,3,2010-11-14,2010-11-16,0.07,152.48,10.67,141.81,6.5,35,4963.35,False
1284,90708,497,201,1345,2,2012-05-20,2012-05-22,0.1,3.89,0.39,3.5,7.01,13,45.5,False
1285,90708,497,1230,1345,3,2012-05-20,2012-05-22,0.08,6.48,0.52,5.96,10.05,4,23.84,False
1286,90368,499,680,1647,3,2012-04-09,2012-04-16,0.1,35.41,3.54,31.87,1.99,1,31.87,False
1287,90368,499,902,1647,3,2012-04-09,2012-04-09,0.0,16.74,0.0,16.74,7.04,9,150.66,False
1288,90371,499,478,1647,3,2013-05-21,2013-05-22,0.0,30.42,0.0,30.42,8.65,16,486.72,False
1289,90709,497,418,1345,3,2013-04-08,2013-04-10,0.1,10.64,1.06,9.58,5.16,12,114.96,False
1290,90369,500,1040,1648,3,2012-11-02,2012-11-04,0.07,14.48,1.01,13.47,1.99,18,242.46,False
1291,90370,500,660,1648,3,2012-11-07,2012-11-10,0.09,20.89,1.88,19.01,1.99,27,513.27,False
1292,90371,500,171,1648,3,2013-05-21,2013-05-23,0.08,4.91,0.39,4.52,0.5,9,40.68,False
1293,90372,500,1244,1648,3,2013-05-31,2013-06-07,0.08,6.48,0.52,5.96,7.91,14,83.44,False
1294,90373,501,651,1649,3,2013-08-09,2013-08-09,0.03,11.5,0.35,11.16,7.19,6,66.96,False
1295,91008,503,165,264,1,2012-10-12,2012-10-13,0.06,100.98,6.06,94.92,15.66,9,854.28,False
1296,91009,503,166,264,1,2013-03-28,2013-03-30,0.02,180.98,3.62,177.36,55.24,7,1241.52,False
1297,91009,503,301,264,1,2013-03-28,2013-03-28,0.01,150.98,1.51,149.47,66.27,9,1345.23,False
1298,91009,503,1128,264,3,2013-03-28,2013-03-30,0.05,6.45,0.32,6.13,1.34,8,49.04,False
1299,91009,503,897,264,3,2013-03-28,2013-03-30,0.01,1.89,0.02,1.87,0.76,10,18.7,False
1300,87360,505,453,98,3,2013-01-07,2013-01-12,0.01,4.37,0.04,4.33,5.15,7,30.31,False
1301,87360,505,319,98,3,2013-01-07,2013-01-12,0.03,4.98,0.15,4.83,4.95,11,53.13,False
1302,87361,505,69,98,3,2013-01-21,2013-01-22,0.04,35.99,1.44,34.55,1.25,13,449.15,False
1303,87362,506,909,173,3,2013-03-04,2013-03-05,0.08,276.2,22.1,254.1,24.49,2,508.2,False
1304,87357,507,1160,1222,2,2010-10-18,2010-10-20,0.01,55.98,0.56,55.42,4.86,11,609.62,False
1305,87357,507,1036,1222,3,2010-10-18,2010-10-19,0.04,65.99,2.64,63.35,8.99,17,1076.95,False
1306,87362,507,755,1222,3,2013-03-04,2013-03-06,0.02,22.98,0.46,22.52,1.99,10,225.2,False
1307,87356,508,1057,1223,1,2010-02-23,2010-02-23,0.01,20.98,0.21,20.77,53.03,5,103.85,False
1308,87357,508,913,1223,3,2010-10-18,2010-10-21,0.01,128.24,1.28,126.96,12.65,4,507.84,False
1309,90028,526,73,1393,3,2011-05-11,2011-05-13,0.03,85.99,2.58,83.41,3.3,18,1501.38,False
1310,87358,508,450,1223,3,2011-06-21,2011-06-28,0.03,4.06,0.12,3.94,6.89,6,23.64,False
1311,87359,508,914,1223,3,2012-05-07,2012-05-08,0.08,95.99,7.68,88.31,35.0,3,264.93,False
1312,87363,508,421,1223,2,2013-08-17,2013-08-19,0.1,15.14,1.51,13.63,4.53,20,272.6,False
1313,90058,510,1162,1473,3,2010-01-13,2010-01-13,0.02,48.04,0.96,47.08,5.09,3,141.24,False
1314,90059,510,335,1473,3,2010-08-01,2010-08-02,0.03,6.37,0.19,6.18,5.19,14,86.52,False
1315,90061,510,968,1473,3,2011-07-25,2011-07-27,0.08,7.28,0.58,6.7,5.47,5,33.5,False
1316,90062,510,530,1473,2,2011-11-16,2011-11-17,0.07,8.85,0.62,8.23,5.6,5,41.15,False
1317,90062,510,317,1473,3,2011-11-16,2011-11-18,0.01,449.99,4.5,445.49,24.49,9,4009.41,False
1318,90067,510,846,1473,1,2013-01-13,2013-01-18,0.03,145.45,4.36,141.09,17.85,1,141.09,False
1319,90066,511,260,543,1,2012-11-11,2012-11-13,0.01,179.29,1.79,177.5,29.21,9,1597.5,False
1320,90064,512,35,661,3,2012-04-02,2012-04-07,0.04,3.98,0.16,3.82,0.7,13,49.66,False
1321,90066,513,704,826,1,2012-11-11,2012-11-13,0.0,70.89,0.0,70.89,89.3,40,2835.6,False
1322,90060,514,19,411,3,2011-03-24,2011-03-26,0.1,210.55,21.06,189.5,9.99,8,1516.0,False
1323,90063,514,273,411,3,2012-01-25,2012-01-30,0.06,39.98,2.4,37.58,9.83,5,187.9,False
1324,90063,514,583,411,1,2012-01-25,2012-01-25,0.08,115.99,9.28,106.71,56.14,11,1173.81,False
1325,90065,514,345,411,2,2012-10-09,2012-10-18,0.0,56.96,0.0,56.96,13.22,10,569.6,False
1326,90068,514,249,411,3,2013-09-03,2013-09-05,0.03,27.48,0.82,26.66,4.0,16,426.56,False
1327,90066,515,1181,1045,3,2012-11-11,2012-11-13,0.05,48.04,2.4,45.64,5.79,11,502.04,False
1328,90064,516,882,1048,2,2012-04-02,2012-04-06,0.07,2.21,0.15,2.06,1.0,4,8.24,False
1329,90867,518,810,271,3,2010-12-05,2010-12-12,0.07,12.64,0.88,11.76,4.98,16,188.16,False
1330,90868,518,940,271,3,2012-01-15,2012-01-18,0.06,7.64,0.46,7.18,1.39,9,64.62,False
1331,90869,518,107,271,3,2012-02-07,2012-02-10,0.02,14.45,0.29,14.16,7.17,12,169.92,False
1332,90870,519,192,842,3,2012-07-12,2012-07-19,0.02,4.91,0.1,4.81,0.5,2,9.62,False
1333,90870,519,277,842,3,2012-07-12,2012-07-17,0.02,22.01,0.44,21.57,5.53,5,107.85,False
1334,89329,521,1136,1626,3,2011-12-31,2012-01-01,0.05,11.34,0.57,10.77,5.01,12,129.24,False
1335,89330,521,775,1626,3,2013-02-01,2013-02-03,0.1,34.76,3.48,31.28,8.22,7,218.96,False
1336,89330,521,899,1626,1,2013-02-01,2013-02-02,0.1,286.85,28.69,258.17,61.76,3,774.51,False
1337,89332,521,448,1626,1,2013-08-07,2013-08-08,0.03,535.64,16.07,519.57,14.7,22,11430.54,False
1338,89327,522,311,1627,2,2010-12-22,2010-12-24,0.02,150.98,3.02,147.96,13.99,3,443.88,False
1339,89327,522,1129,1627,3,2010-12-22,2010-12-24,0.1,5.43,0.54,4.89,0.95,1,4.89,False
1340,89327,522,260,1627,1,2010-12-22,2010-12-23,0.01,179.29,1.79,177.5,29.21,21,3727.5,False
1341,89328,522,1241,1627,3,2011-08-31,2011-09-02,0.05,6.48,0.32,6.16,7.86,18,110.88,False
1342,89331,522,1033,1627,3,2013-02-18,2013-02-18,0.03,45.99,1.38,44.61,2.5,1,44.61,False
1343,91127,524,485,1330,3,2010-07-20,2010-07-22,0.03,1270.99,38.13,1232.86,19.99,2,2465.72,False
1344,91127,524,715,1330,1,2010-07-20,2010-07-22,0.07,2036.48,142.55,1893.93,14.7,1,1893.93,False
